type,name,latitude,longitude
clinic,عيادات الشعلة الطبية,31.985108,35.949383
clinic,مركز انجل للتخاطب,26.3575,50.075923
clinic,مركز فيم للرعاية الطبية المنزلية | Fame Home Medical Care Center,26.357616,50.076048
clinic,د.عباس علي،، أخصائي تركيبات وتجميل الأسنان عيادات رام الفاخريه,26.360887,50.074426
clinic,مشغل الملاك للتزين النسائي,26.346199,50.091817
clinic,مركز إجادة للتخاطب والنطق والبلع والتأهيل النفسي,26.354649,50.076909
clinic,عيادة اتخاذ القرار للاستشارات النفسية,26.369813,50.065858
clinic,مجمع الدواء التخصصي الطبي للأطفال,26.36323,50.072919
clinic,HH Specialized Autism Center,26.36473,50.101208
clinic,عيادة امراض القلب والاوعية الدموية Cardiology clinic,26.363915,50.074169
clinic,عيادات النهدي كير| Alnahdi care,26.353071,50.096283
clinic,مركز فيزيو ريهاب للعلاج الطبيعي Physiorehab - الدمام,26.363916,50.095814
clinic,مركز حياة الطفل للتاهيل الطبي,26.359654,50.053455
clinic,Child's Will Physiotherapy and Rehabilitation Center مركز ارادة الطفل للعلاج الطبيعي والتأهيل,26.381927,50.103479
clinic,مركز بصمة ذكاء,26.343001,50.054236
clinic,مساج قمة الهدوء|Top Relax Spa,26.362579,50.07269
clinic,عيادة وازن حياتك بصيدلية النهدي Wazen Hayatak,26.369643,50.081282
clinic,مغربي للبصريات - الدمام حي الشعلة,26.353341,50.060573
mosque,جامع الشعله,26.348243,50.09698
mosque,مصلى,26.346947,50.086581
mosque,Mosque Ali AlSughaiyer,26.348857,50.06374
mosque,جامع الشيخ محمد بن عسكر الهاجري,26.363419,50.085577
mosque,مسجد دار السلام,26.364454,50.081002
mosque,مسجد,26.334797,50.042455
mosque,مسجد اروى بنت عبدالمطلب رضي الله عنها,26.347087,50.089523
mosque,مسجد ابتسام المهيدب,26.348753,50.093729
mosque,Abdullah bin abi Bakr mosque,26.345431,50.095143
mosque,مسجد,26.367932,50.081561
mosque,مسجد خالد بن الوليد,26.347767,50.09984
mosque,مسجد,26.330429,50.041638
mosque,مسجد زيد بن عبدالله آل سليمان,26.36028,50.088766
mosque,جامع أنيسة عبدالله فؤاد ابوبشيت,26.360252,50.070304
mosque,مسجد الخضيري,26.354935,50.07191
mosque,جامع الذكر,26.370796,50.087323
mosque,Haila Nayef Al Harbi Mosque,26.354382,50.075484
mosque,مسجد السويدي,26.365893,50.091044
mosque,مسجد الشيخ/ أحمد عثمان العثمان رحمه الله,26.361779,50.093711
mosque,جامع الامام البخاري,26.359157,50.095394
mosque,مسجد مشاري المهيزعي ووالديه,26.353658,50.09341
mosque,مسجد منيره الهاجري,26.350679,50.076225
mosque,مسجد رويدة البقاعي,26.363555,50.074885
mosque,مسجد الشيخ فهد المهوس,26.367936,50.081704
mosque,مسجد,26.350499,50.098799
mosque,Lulua Nasser AlShamali Mosque,26.37257,50.081936
mosque,مسجد عبدالله ابن روضه,26.348755,50.058865
restaurant,ANWAR SAFA RESTAURANT,26.454575,50.069939
restaurant,شركة مطعم محمد الصفار,26.46219,50.032721
restaurant,Domino's Pizza دومينوز بيتزا,26.388076,50.178231
restaurant,الميز,26.395354,50.182295
restaurant,Barn’s,26.389352,50.178054
restaurant,دانكن,26.38824,50.187575
mall,Alsafa Commercial Center,26.379864,50.182511
mall,Al Safa Basket Shopping Center,26.387489,50.178175
school,Al- Safa Private Schools,26.649042,49.963244
school,حضانة وروضة براعم الصفا,26.377603,50.185555
school,حضانة وردي و أزرق,26.375797,50.182668
school,مدرسه ام المؤمنين حفصه,26.391327,50.181003
school,Al Safa,26.38969,50.182001
school,مؤسسة التخطيط الخليجي للمقاولات والعقارات,26.365491,50.196204
mosque,"Masjid, Al Safa",26.388987,50.179864
pharmacy,Daan Al Taif Pharmacy,26.38325,50.178337
restaurant,Broast Al Safa بروست الصفا,26.357238,50.045953
restaurant,مطعم صفا SAFA RESTAURANT,30.986079,41.022677
restaurant,Al Safa Kerala Restaurant,21.572825,39.205698
restaurant,BROAST SAFA AL MADINA SADIYAN,27.541679,41.696942
restaurant,Safa Al Marwa Restaurant,29.256511,47.934156
restaurant,Rayat AlGhadeer Restaurant - مطعم رايات الغدير,26.477534,50.049563
restaurant,Boys Ground Cafeteria,26.381801,50.183338
restaurant,Safa Al madinah,27.553643,41.677495
restaurant,La vida لاڤيدا,26.487232,50.051184
restaurant,Prestige Time,26.477563,50.049438
mall,شركة الصفا المحدودة للأواني المنزلية,26.44907,50.095391
mall,جواهر روز,26.461272,50.064905
mall,كويز,26.46131,50.064955
mall,تاج حراير,26.461301,50.064939
mall,فاشن ديزاين للعبايات,26.461974,50.065697
mall,zyros | زايروس,26.461618,50.064623
mall,مونسونا أطفال,26.461236,50.06496
mall,ONTIME,26.4617,50.0647
mall,Gingersnaps - Dareen Mall,26.461167,50.064874
mall,فايلت,26.461321,50.06492
school,Al Safa Private School,26.665746,49.950726
park,Al-Safa Garden,26.381155,50.182286
restaurant,مطعم مندي ومحمر لتقديم الوجبات,26.235171,49.988867
restaurant,فوال ثمرات النخيل الدمام المنطقة الصناعية الثانية,26.215175,49.935322
restaurant,Sakbe Restaurant,26.245412,49.98157
restaurant,Golden Oven Bokhari Restaurant,26.23855,49.972048
restaurant,مطعم قصر المظبي,26.235056,49.988966
restaurant,Unlimited Tikka,26.240937,49.997998
restaurant,Rakan Al-Bukhari Restaurants,26.245417,49.981711
restaurant,عالخفيف | Alkhafeef,26.234934,49.989315
restaurant,Modon Lake Restaurant,26.236602,49.969575
restaurant,Eastern Delight,26.236981,49.96968
restaurant,Mandi Restaurant,26.231587,49.987637
restaurant,Harakat al barakat restaurant,26.236772,49.969855
restaurant,فوال نور الصباح,26.245313,49.981563
restaurant,Apsara Restaurant,26.241052,49.974508
restaurant,بوفية ركن الشاطئ,26.233287,49.989133
restaurant,معطم ديس برديس,26.446985,50.026634
restaurant,مشويات اللذيذ,26.233436,49.989234
restaurant,Mehmoona Restaurant,26.241108,49.974362
restaurant,Nouf Restaurant,26.238631,49.971764
restaurant,كفتيريا و بوفيه جبل الزيتون,26.244879,49.981288
restaurant,Chemistry Coffee كيمستري كوفي,26.34588,50.046341
restaurant,مطعم المندي الاصلي,26.24463,49.981515
restaurant,Healthy & Fitness Central Kitchen - المطبخ المركزي لــ هيلثي آند فيتنيس,26.460613,50.050235
restaurant,McDonald's,26.234557,49.988319
restaurant,Iconic restaurant 1,26.238334,49.971849
restaurant,Iconic Restaurant 3,26.236172,49.969727
restaurant,RESTAURANT RUKAN MULTAN (مطعم ركن ملتان(بخاري,26.241292,49.974259
restaurant,Asian Restaurant,26.236138,49.970266
restaurant,Taj Al Masi Broasted,26.241164,49.974255
restaurant,Tahsliya (2nd Industrial Area),26.211611,49.94331
restaurant,Cerus Advertising Agency (workshop),26.234689,49.997241
restaurant,FUNNY DUCK,26.244819,49.981366
restaurant,Fast food restaurant,26.245208,49.981576
restaurant,The Sheikh of Grilled Lamb Restaurant,26.467711,50.00709
restaurant,KFC,26.244753,49.981515
restaurant,مطاعم ليالي الخليج,26.215842,49.926622
restaurant,Maimoona Restaurant,26.236598,49.969423
restaurant,Spices wave Restaurant,26.215905,49.937
restaurant,مصنع,26.270664,49.971585
restaurant,بروستد ركن الدوك,26.329286,50.004238
restaurant,REEM AL BALAD,26.206988,49.956549
restaurant,Modon Café,26.23336,49.98726
restaurant,مطعم البخاري الطازج,26.217297,49.926481
restaurant,Al Tanour Restaurants Awjam,26.552765,49.956544
mall,CITY GATE HYPER MART,26.241188,49.973871
mall,المدينة الصناعية الثانية بالدمام - مدن Dammam 2nd industrial city - Modon,26.246807,49.983022
mall,شركه متاجر العروض التجارية فرع (3),26.29582,50.032938
mall,شركة فينال للسيراميك والبورسلان (فرع الدمام),26.494591,49.97802
school,المعهد الصناعي الثانوي بنين بالصناعية الثانية بالدمام,26.265325,49.988736
clinic,MOD vaccine center,26.320713,50.020736
clinic,مركز الرعاية الأولية بحي النور,26.427211,50.01632
clinic,VIP clinic,26.320417,50.01987
clinic,مركز صحي الندى,26.371473,50.066764
clinic,Al Wadi Dispensarie Clinic,26.383273,50.018705
clinic,Muqbil's shisha spoy,26.349335,49.997771
clinic,مركز الصحة الأولية حي النور,26.427363,50.016368
clinic,مستوصف الملاحة,26.513308,49.99528
clinic,مركز صحي حي بدر الغربي٢,26.417121,50.018473
clinic,بوابة الطوارئ,26.410903,50.009671
clinic,Maxillo Facial Surgery,26.320834,50.020799
clinic,محمع الحصن المنيع الطبي,26.411409,50.004633
mosque,جامع المدينة الصناعية الثانية,26.246514,49.980469
mosque,جامع الـ مُشرّف,26.336445,50.007994
mosque,Dammam 2nd industry 34324,26.29145,49.959922
mosque,مسجد,26.231969,49.988007
park,MODON Lake park,26.250202,49.985752
park,modan,26.23716,49.971431
park,Logistic Park,26.240361,49.991571
park,Himmah Consortium شركة تضامن الهمة,26.233768,49.987159
park,Abdulla Fouad Oil & Gas Park,26.270321,49.98867
park,Astra Polymers Compounding Co.,26.234555,49.988033
park,Modon Lake,26.226258,49.974508
park,Saudi Mix Company,26.226086,49.978112
park,القحطاني للذبايح بأنواعه,26.294567,49.9854
park,Eastern pack,26.257026,49.983029
park,عزبت بني صندل,26.261284,49.909807
park,Baker Hughes Dammam Car Park,26.250202,49.985752
park,Blu Business Park مجمع بلو للاعمال,26.234615,49.988088
park,Delmon Chemical Industries,26.244855,49.98967
park,Heet Industrial Company,26.23702,49.988274
park,NSH & PETROCHEM CAMP,26.238204,49.967451
park,المدينة الصناعية الثالثة بالدمام - مدن Dammam 3rd industrial city - Modon,25.93403,49.963499
park,Chandpur matalb North,26.250794,49.97362
pharmacy,صيدلية,26.243512,49.983482
pharmacy,صيدلية الدواء,26.337276,49.998918
pharmacy,صيدلية الدواء,26.358521,50.044284
pharmacy,صيدلية الدواء,26.365298,50.031192
pharmacy,صيدلية الدواء,26.363533,50.071258
pharmacy,United Pharmacy - صيدلية المتحدة,26.368939,50.058525
pharmacy,صيدلية الدواء,26.36256,50.07212
pharmacy,صيدلية الدواء,26.372786,50.086146
pharmacy,Montajat Pharmaceuticals,26.254133,49.986075
pharmacy,Sika Headoffice,26.235843,49.979302
pharmacy,Al Razi Pharmaceutical Company,26.256572,49.96833
pharmacy,Hive/Cell And Honey Pharmacy,26.236082,49.970139
pharmacy,HIVE & HONEY MEDICAL PHARMACY,26.236037,49.970277
pharmacy,Near Al Dawa Pharmacy,26.34616,50.040957
pharmacy,نينجا فرع الظهران,26.375746,50.08792
pharmacy,صيدلية الدواء,26.346667,50.044551
pharmacy,Nahdi pharmacy | صيدليه النهدى,26.339813,50.007812
pharmacy,صيدلية اكسير 17 exceer pharmacy,26.384578,50.096789
pharmacy,صيدلية المتحدة,26.32893,50.004414
pharmacy,Nahdi pharmacy | صيدليه النهدى,26.360442,50.066299
pharmacy,Tabuk Pharmaceuticals Manufacturing Company/Dammam site,26.235284,49.976017
bank,Enjaz Bank &ATM,26.23704,49.969301
bank,NCB BANK,26.241234,49.974023
bank,The Saudi Investment Bank ATM,26.234033,49.984617
bank,SNB AlAhli ATM,26.241197,49.974089
bank,SAB الأول,26.367164,50.033987
bank,Quick Pay 2nd industrial City,26.240745,49.97422
bank,TeleMoney anb | تلي موني العربي - Dammam,26.245306,49.981799
bank,Second Industry Center Acco,26.236965,49.969693
bank,Tahweel Al Rajhi,26.235187,49.989688
bank,Fawri,26.240938,49.974438
bank,SNB AlAhli ATM,26.368024,50.052891
bank,SNB AlAhli ATM,26.346412,50.047451
bank,Sea sky forklift mechanic,26.443545,50.029105
bank,Riyad Bank ATM,26.21948,50.01604
bank,SNB AlAhli ATM,26.238187,49.985687
bank,Riyad Bank ATM,26.21764,50.01732
bank,The Saudi Investment Bank ATM,26.215248,49.955044
bank,البنك العربي الوطني,26.246158,49.98289
restaurant,مطاعم شواية الشاطئ البخاري,26.233197,49.989048
restaurant,Sanam Al Noor Restaurant,26.228055,49.976893
restaurant,قمر الضواحي,26.241386,49.974095
restaurant,Pinehill Arabia Food Ltd Dammam,26.228285,49.976424
restaurant,Muntazah Food Manufacturing Co.,26.227698,49.975733
restaurant,مطعم مثلث البخاري,26.457752,50.017349
restaurant,مطاعم ضواحي نجد البخاري لتقديم الوجبات,26.463307,50.012195
restaurant,حكاية,26.250202,49.985752
restaurant,مطعم صاج سبأ(فرع النابيه),26.467607,50.017828
restaurant,Kudu - Raya Business Center,26.234868,49.989153
restaurant,ما تدون كيتشن,26.256988,49.971252
restaurant,Eastern delight restaurant,26.256988,49.971252
restaurant,Asian Restaurant Branch 2,26.233713,49.980278
restaurant,مطعم هندي باكستاني,26.238547,49.97163
restaurant,Our Hamat transportation company.,26.273862,49.988279
restaurant,Noorah bakery,26.238235,49.972167
restaurant,مطعم خیبر دربار,26.459046,50.014353
restaurant,LAYALI ALSENAIA RESTAURANT,27.082093,49.556056
restaurant,Pakistani Hotel. مطعم نكهات السند لتقديم الوجبات,26.461063,50.011438
clinic,National cleaning company,26.233886,49.985025
clinic,حجامة الدمام ( ابو البراء ),26.321189,49.986087
clinic,مؤسسة الانعام البيطرية صيدلية عيادة مختبر,26.342684,49.956929
clinic,Gulf Steel Factory Co.,26.269597,49.980045
clinic,Ozone Clinics,27.130063,49.568812
clinic,Saudi Formica Sheets Company,26.237482,49.98085
clinic,مجمع محمد سليمان الخنيني الطبي,27.014296,49.636604
clinic,موسسة ميسان البيطريه (صيدلية وعيادة ),26.341787,49.957173
clinic,صيدلية درع الأمل ٢ البيطرية,26.343617,49.956859
clinic,Rowan Drilling Company (RDC Arabia Drilling) Warehouse,26.246966,49.990539
clinic,John Crane,26.256011,49.991845
clinic,ALFarabY Medical Group First Industrial Area,26.401214,50.138971
park,MODAN Lake بحيرة مدن,26.225368,49.975118
park,حديقة المدينة الصناعية الثانية,26.246024,49.981898
park,حديقة المدينة الصناعية الثانية,26.237087,49.971592
restaurant,مطعم خاتم,26.427483,50.043045
restaurant,Dammam,26.432874,50.049183
restaurant,دوح وشاهي فرع الدمام,26.411481,50.056604
restaurant,بوفية قلعة الضباب,26.427833,50.047885
restaurant,مشويات بـرق الرافدين,26.411373,50.056656
restaurant,فوال ريوق الطائف,26.414701,50.053071
restaurant,Jeddah Restaurant,26.42126,50.075047
restaurant,مطعم نص مقمر,26.410773,50.057352
restaurant,Lazez Zaiqa Family Restaurant,26.431929,50.043621
restaurant,Dhalla - Ghanam Souq -Al Dabbab,26.433008,50.044968
restaurant,Brisa cafe,26.427037,50.044003
restaurant,مطاعم جمهور الشعبيات للاكلات السعودية اليمنية,26.412995,50.054383
restaurant,Masa Restaurant Bukhari Anbar,26.409866,50.057018
