city_ar,district_ar,property_type_ar,year,quarter,target_median_price_per_sqm,deals_count,std_price,min_price,max_price,iqr_price,prev_year_median_price_per_sqm,latitude,longitude,dist_school_km,dist_hospital_km,dist_mall_km,count_school_3km,count_hospital_3km,count_mall_3km,year_quarter_idx,baseline_price_per_sqm,baseline_log,target_log,target_resid
الدمام,النور,قطعة أرض-تجارى,2022,2,1775.0,18,1488.8691721453251,954.0,6818.0,1474.75,1481.5,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8090,1350.0,7.208600337960199,7.4821189235521155,0.27351858559191644
الدمام,النور,قطعة أرض-تجارى,2022,3,1797.0,10,1106.4550801747193,703.0,4822.0,394.25,1481.5,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8091,1431.5,7.267176448588895,7.494430215031565,0.22725376644267037
الدمام,النور,قطعة أرض-تجارى,2022,4,2263.5,16,1186.9399029998667,1190.0,5200.0,1463.75,1481.5,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8092,1481.5,7.301485130871881,7.725109262996269,0.4236241321243881
الدمام,النور,قطعة أرض-تجارى,2023,1,1750.0,15,437.6405352515213,909.0,2400.0,522.5,1786.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8093,1637.5,7.401536468138869,7.467942332285852,0.06640586414698291
الدمام,النور,قطعة أرض-سكنى,2016,1,1317.0,46,912.786249986409,979.0,4625.0,268.5,2048.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8065,1887.5,7.543538142152512,7.183870715062453,-0.3596674270900593
الدمام,النور,قطعة أرض-سكنى,2016,2,1348.5,52,1131.0508208193025,734.0,4195.0,1888.5,2048.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8066,1317.0,7.183870715062453,7.207489432458059,0.023618717395606836
الدمام,النور,قطعة أرض-سكنى,2016,3,1300.0,32,1262.3756007060913,766.0,4935.0,2096.25,2048.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8067,1332.75,7.195749802615963,7.170888478512505,-0.024861324103458315
الدمام,النور,قطعة أرض-سكنى,2016,4,2080.0,19,1143.52650917807,665.0,4150.0,1974.0,2048.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8068,1317.0,7.183870715062453,7.640603826393634,0.45673311133118144
الدمام,النور,قطعة أرض-سكنى,2017,1,1667.0,23,1174.6747056234847,800.0,4048.0,2195.5,1332.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8069,1332.75,7.195749802615963,7.419380582918692,0.2236307803027291
الدمام,النور,قطعة أرض-سكنى,2017,2,1175.0,22,1411.9375285102326,599.0,4667.0,2409.0,1332.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8070,1348.5,7.207489432458059,7.069874128458572,-0.13761530399948718
الدمام,النور,قطعة أرض-سكنى,2017,3,2375.0,21,1237.7092608063147,1000.0,4935.0,2400.0,1332.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8071,1332.75,7.195749802615963,7.773173680482536,0.5774238778665728
الدمام,النور,قطعة أرض-سكنى,2017,4,2610.0,25,1262.06496531148,555.0,4675.0,2015.0,1332.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8072,1348.5,7.207489432458059,7.8674885686991285,0.6599991362410691
الدمام,النور,قطعة أرض-سكنى,2018,1,1514.0,11,1245.7577832570241,974.0,4013.0,1873.5,2021.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8073,1507.75,7.319036772411741,7.323170717943469,0.004133945531727967
الدمام,النور,قطعة أرض-سكنى,2018,2,1154.5,16,1013.999145298785,890.0,3975.0,1469.0,2021.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8074,1590.5,7.3724322467221475,7.0522884297144355,-0.320143817007712
الدمام,النور,قطعة أرض-سكنى,2018,3,1015.0,10,828.4874035118323,750.0,3500.0,319.0,2021.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8075,1590.5,7.3724322467221475,6.923628628138427,-0.4488036185837201
الدمام,النور,قطعة أرض-سكنى,2018,4,900.0,21,895.0104814496655,697.0,3100.0,1580.0,2021.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8076,1590.5,7.3724322467221475,6.803505257608338,-0.5689269891138098
الدمام,النور,قطعة أرض-سكنى,2019,1,1100.0,25,893.2254903811616,500.0,3566.0,1120.0,1084.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8077,1344.5,7.204520970166961,7.00397413672268,-0.20054683344428081
الدمام,النور,قطعة أرض-سكنى,2019,2,1299.0,19,907.8207406068797,649.0,4107.0,1091.5,1084.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8078,1164.75,7.06111993568843,7.170119543449628,0.10899960776119766
الدمام,النور,قطعة أرض-سكنى,2019,3,1150.0,31,901.966515841317,800.0,3206.0,1607.5,1084.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8079,1226.75,7.112938504919354,7.048386408721883,-0.06455209619747126
الدمام,النور,قطعة أرض-سكنى,2019,4,1150.0,48,770.5794678759984,747.0,3977.0,952.5,1084.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8080,1152.25,7.05033932243793,7.048386408721883,-0.001952913716047
الدمام,النور,قطعة أرض-سكنى,2020,1,2623.0,14,949.2985032915875,802.0,3433.0,1782.5,1150.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8081,1150.0,7.048386408721883,7.8724551500639794,0.8240687413420966
الدمام,النور,قطعة أرض-سكنى,2020,2,1829.5,22,820.5788686370612,750.0,3250.0,1500.0,1150.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8082,1150.0,7.048386408721883,7.512344432560291,0.46395802383840845
الدمام,النور,قطعة أرض-سكنى,2020,3,1291.5,16,709.3369409761015,564.0,3289.0,782.5,1150.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8083,1150.0,7.048386408721883,7.164333606382584,0.11594719766070138
الدمام,النور,قطعة أرض-سكنى,2020,4,1350.0,34,742.212555018503,950.0,3601.0,546.5,1150.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8084,1220.75,7.108039536150264,7.208600337960199,0.10056080180993465
الدمام,النور,قطعة أرض-سكنى,2021,1,1400.0,55,571.5329484037741,641.0,4121.0,175.0,1589.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8085,1295.25,7.167230759543737,7.244941546337007,0.07771078679326937
الدمام,النور,قطعة أرض-سكنى,2021,2,1450.0,22,1046.7949558789821,557.0,4706.0,1330.5,1589.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8086,1324.5,7.18954502572908,7.280008252884188,0.0904632271551078
الدمام,النور,قطعة أرض-سكنى,2021,3,1450.0,37,650.6177994960028,793.0,3449.0,250.0,1589.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8087,1375.0,7.226936018493289,7.280008252884188,0.05307223439089892
الدمام,النور,قطعة أرض-سكنى,2021,4,1450.0,23,686.6557295392582,1000.0,3285.0,1123.0,1589.75,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8088,1425.0,7.262628600974241,7.280008252884188,0.017379651909946503
الدمام,النور,قطعة أرض-سكنى,2022,1,2500.0,24,911.854484799672,500.0,3636.0,1540.5,1450.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8089,1450.0,7.280008252884188,7.824445930877619,0.5444376779934315
الدمام,النور,قطعة أرض-سكنى,2022,2,1725.0,26,813.4457421270429,500.0,3991.0,982.5,1450.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8090,1450.0,7.280008252884188,7.453561871643373,0.1735536187591853
الدمام,النور,قطعة أرض-سكنى,2022,3,1450.0,19,908.5457469324293,750.0,3375.0,1489.0,1450.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8091,1450.0,7.280008252884188,7.280008252884188,0.0
الدمام,النور,قطعة أرض-سكنى,2022,4,1979.0,14,1034.452023542411,500.0,4733.0,1205.25,1450.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8092,1450.0,7.280008252884188,7.590852123688581,0.31084387080439324
الدمام,النور,قطعة أرض-سكنى,2023,1,1861.0,13,858.551538109241,1275.0,4186.0,990.0,1852.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8093,1450.0,7.280008252884188,7.529406457837013,0.24939820495282472
الدمام,النور,قطعة أرض-سكنى,2023,2,2000.0,13,827.3161039756424,1300.0,3750.0,1424.0,1852.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8094,1587.5,7.370545453709571,7.601402334583733,0.23085688087416223
الدمام,النور,قطعة أرض-سكنى,2023,4,2795.0,11,586.2402237990839,2035.0,3957.0,725.0,1852.0,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8096,1793.0,7.492203042618741,7.935945103353701,0.4437420607349596
الدمام,النور,قطعة أرض-سكنى,2025,4,2056.9387678437265,101,688.7913100580115,619.0,3342.659103589362,911.9143477204307,1440.11348495595,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8104,1920.0,7.560601162768557,7.6294601627170175,0.06885899994846056
الدمام,النور,قطعة أرض-سكنى,2026,1,2372.0,29,753.7999156327106,520.0,3373.0,1192.0,2056.9387678437265,26.429089,50.016673,0.39,0.118,0.098,84,70,53,8105,1989.5,7.596141142440372,7.771910256435763,0.17576911399539163
الدمام,النورس,قطعة أرض-تجارى,2023,2,2500.0,15,276.91325786417735,1800.0,2680.0,290.0,2000.0,26.411986,50.184691,0.296,0.0,0.309,50,44,15,8094,1625.0,7.3938782901077555,7.824445930877619,0.43056764076986376
الدمام,النورس,قطعة أرض-سكنى,2023,3,1600.0,26,23.481580342570968,1600.0,1700.0,0.0,1921.0,26.411986,50.184691,0.296,0.0,0.309,50,44,15,8095,1989.5,7.596141142440372,7.3783837129967145,-0.21775742944365728
الدمام,الواحة,قطعة أرض-تجارى,2023,1,1750.0,13,426.716308209925,1100.0,2467.0,173.0,1750.0,26.382767,50.097581,0.0,0.2,0.0,178,87,100,8093,1762.5,7.475055749676106,7.467942332285852,-0.007113417390254284
الدمام,الواحة,قطعة أرض-سكنى,2017,4,1330.0,21,269.14995820174295,1100.0,2245.0,322.0,3333.0,26.382767,50.097581,0.0,0.2,0.0,178,87,100,8072,1989.5,7.596141142440372,7.193685818395112,-0.40245532404525974
الدمام,الواحة,قطعة أرض-سكنى,2023,1,2000.0,12,308.5891649544305,1100.0,2250.0,200.0,1875.0,26.382767,50.097581,0.0,0.2,0.0,178,87,100,8093,1330.0,7.193685818395112,7.601402334583733,0.40771651618862137
الدمام,بدر,قطعة أرض-سكنى,2016,1,1600.0,27,911.7417506854779,823.0,3605.0,1741.0,2048.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8065,2000.0,7.601402334583733,7.3783837129967145,-0.2230186215870189
الدمام,بدر,قطعة أرض-سكنى,2016,2,2173.0,23,909.3860718462672,800.0,3500.0,1657.5,2048.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8066,1600.0,7.3783837129967145,7.684324067681155,0.3059403546844406
الدمام,بدر,قطعة أرض-سكنى,2016,3,1727.0,19,1115.5688423872655,1200.0,4342.0,1944.0,2048.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8067,1886.5,7.54300848112318,7.454719949364001,-0.08828853175917928
الدمام,بدر,قطعة أرض-سكنى,2016,4,1738.0,19,685.6111287625375,954.0,4000.0,594.5,2048.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8068,1727.0,7.454719949364001,7.461065514354283,0.006345564990282604
الدمام,بدر,قطعة أرض-سكنى,2017,1,1952.0,23,699.8040832552432,825.0,3509.0,787.0,1732.5,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8069,1732.5,7.457897765125078,7.577121930876679,0.11922416575160089
الدمام,بدر,قطعة أرض-سكنى,2017,2,2125.0,16,763.5334417474238,986.0,3575.0,1096.75,1732.5,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8070,1738.0,7.461065514354283,7.661997558901893,0.20093204454760993
الدمام,بدر,قطعة أرض-سكنى,2017,3,1580.0,22,1038.411057245407,586.0,4170.0,1258.0,1732.5,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8071,1845.0,7.520776415062797,7.365812837209472,-0.1549635778533247
الدمام,بدر,قطعة أرض-سكنى,2017,4,1692.5,32,717.0294652469019,667.0,3712.0,782.0,1732.5,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8072,1738.0,7.461065514354283,7.434552672257826,-0.02651284209645688
الدمام,بدر,قطعة أرض-سكنى,2018,1,1427.0,19,760.7053897919217,617.0,3000.0,1235.0,1822.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8073,1732.5,7.457897765125078,7.2640301428995295,-0.19386762222554843
الدمام,بدر,قطعة أرض-سكنى,2018,2,1464.0,13,690.2970560860199,954.0,3019.0,867.0,1822.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8074,1732.5,7.457897765125078,7.289610521451167,-0.16828724367391068
الدمام,بدر,قطعة أرض-سكنى,2018,3,1333.0,14,365.636138413978,759.0,1918.0,539.75,1822.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8075,1709.75,7.444687149832607,7.195937226475569,-0.24874992335703805
الدمام,بدر,قطعة أرض-سكنى,2018,4,1076.5,30,940.8933001668419,667.0,4241.0,1114.75,1822.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8076,1636.25,7.400773284098163,6.9823988219779025,-0.4183744621202603
الدمام,بدر,قطعة أرض-سكنى,2019,1,1424.0,29,682.0206647837866,560.0,3033.0,1027.0,1380.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8077,1522.0,7.328437352895162,7.261927092702751,-0.0665102601924108
الدمام,بدر,قطعة أرض-سكنى,2019,2,1760.0,25,676.6459610953624,500.0,2929.0,1103.0,1380.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8078,1445.5,7.27690212441619,7.473637108496206,0.19673498408001588
الدمام,بدر,قطعة أرض-سكنى,2019,3,1795.0,26,799.8881768001171,538.0,3750.0,1203.75,1380.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8079,1445.5,7.27690212441619,7.493317248862145,0.21641512444595534
الدمام,بدر,قطعة أرض-سكنى,2019,4,1638.5,24,818.1156758417302,591.0,4000.0,1187.0,1380.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8080,1445.5,7.27690212441619,7.402146596284703,0.12524447186851262
الدمام,بدر,قطعة أرض-سكنى,2020,1,1524.0,26,724.6467107388366,863.0,3884.0,1041.25,1699.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8081,1445.5,7.27690212441619,7.329749689041512,0.05284756462532236
الدمام,بدر,قطعة أرض-سكنى,2020,2,1811.0,18,674.0836045197606,714.0,2880.0,1015.25,1699.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8082,1494.0,7.3098814858247865,7.502186486602924,0.19230500077813772
الدمام,بدر,قطعة أرض-سكنى,2020,3,1396.0,16,463.5758118510211,572.0,2640.0,436.75,1699.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8083,1581.25,7.366603163655415,7.242082359256962,-0.12452080439845314
الدمام,بدر,قطعة أرض-سكنى,2020,4,1300.5,14,297.3098431891263,640.0,1747.0,268.0,1699.25,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8084,1581.25,7.366603163655415,7.17127272443462,-0.19533043922079507
الدمام,بدر,قطعة أرض-سكنى,2021,1,1356.5,22,631.9709634953956,1000.0,3331.0,391.0,1460.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8085,1581.25,7.366603163655415,7.21340005180809,-0.1532031118473247
الدمام,بدر,قطعة أرض-سكنى,2021,2,1333.0,23,666.8699140113,640.0,3000.0,675.0,1460.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8086,1581.25,7.366603163655415,7.195937226475569,-0.17066593717984624
الدمام,بدر,قطعة أرض-سكنى,2021,4,1619.0,23,541.4147146879483,959.0,3285.0,505.5,1460.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8088,1460.0,7.2868764117507,7.3901814282264295,0.10330501647572987
الدمام,بدر,قطعة أرض-سكنى,2022,1,1500.0,21,1102.334937433135,807.0,4993.0,976.0,1374.75,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8089,1460.0,7.2868764117507,7.313886831633462,0.027010419882762093
الدمام,بدر,قطعة أرض-سكنى,2022,2,1510.0,22,496.8083065997322,684.0,2720.0,569.25,1374.75,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8090,1448.0,7.278628942320682,7.32052696227274,0.04189801995205755
الدمام,بدر,قطعة أرض-سكنى,2022,3,1400.0,17,347.1129986380939,914.0,2240.0,470.0,1374.75,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8091,1448.0,7.278628942320682,7.244941546337007,-0.03368739598367565
الدمام,بدر,قطعة أرض-سكنى,2022,4,1615.0,19,620.727035524939,583.0,2769.0,747.5,1374.75,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8092,1398.0,7.243512974665482,7.38770923908104,0.14419626441555877
الدمام,بدر,قطعة أرض-سكنى,2023,1,1430.0,11,668.6915310039178,1200.0,3111.0,638.0,1505.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8093,1450.0,7.280008252884188,7.266128779556451,-0.013879473327737202
الدمام,بدر,قطعة أرض-سكنى,2023,4,1640.0,11,632.7782320126784,1021.0,3085.0,683.0,1505.0,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8096,1465.0,7.290292882446597,7.403061091090091,0.11276820864349446
الدمام,بدر,قطعة أرض-سكنى,2025,4,1909.8510506130824,73,699.3569472845209,1056.0,4437.481880306482,809.7810029582442,1485.735790558755,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8104,1505.0,7.317212408359839,7.555303998038278,0.23809158967843924
الدمام,بدر,قطعة أرض-سكنى,2026,1,1600.0,11,1001.0932387781235,1289.0,4212.0,1213.5,1909.8510506130824,26.404401,50.023227,0.0,0.786,0.451,111,103,84,8105,1562.5,7.354682176897896,7.3783837129967145,0.023701536098818643
الدمام,ش د  1305,قطعة أرض-تجارى,2020,4,1600.0,11,105.52423246043362,1370.0,1600.0,198.0,1103.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8084,1762.5,7.475055749676106,7.3783837129967145,-0.09667203667939184
الدمام,ش د  1305,قطعة أرض-سكنى,2019,4,1265.0,14,64.33535934102227,1074.0,1350.0,15.0,1025.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8080,1555.0,7.349873704738337,7.143617602704121,-0.20625610203421552
الدمام,ش د  1305,قطعة أرض-سكنى,2020,1,1350.0,10,66.91487129181367,1250.0,1500.0,47.5,1212.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8081,1265.0,7.143617602704121,7.208600337960199,0.0649827352560779
الدمام,ش د  1305,قطعة أرض-سكنى,2020,2,1356.0,10,148.08721154178784,896.0,1400.0,28.25,1212.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8082,1307.5,7.1766367219702,7.213031659834869,0.036394937864669075
الدمام,ش د  1305,قطعة أرض-سكنى,2020,4,1600.0,38,48.778099462747896,1370.0,1600.0,0.0,1212.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8084,1350.0,7.208600337960199,7.3783837129967145,0.16978337503651542
الدمام,ش د 1088,قطعة أرض-تجارى,2016,3,1150.0,16,96.21622784125346,940.0,1179.0,75.5,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8067,1762.5,7.475055749676106,7.048386408721883,-0.4266693409542235
الدمام,ش د 1088,قطعة أرض-سكنى,2016,1,1167.0,12,113.61497980620179,904.0,1250.0,218.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8065,1515.0,7.323830566202317,7.0630481633881725,-0.26078240281414455
الدمام,ش د 1117,قطعة أرض-تجارى,2016,3,1050.0,16,664.3351281544581,952.0,3088.0,225.25,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8067,1762.5,7.475055749676106,6.957497370876951,-0.5175583787991549
الدمام,ش د 1117,قطعة أرض-تجارى,2017,1,974.5,24,958.9539099713162,534.0,3810.0,746.5,1275.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8069,1050.0,6.957497370876951,6.8829501600631655,-0.0745472108137859
الدمام,ش د 1117,قطعة أرض-تجارى,2017,2,819.0,23,755.657643584911,700.0,3634.0,153.5,1275.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8070,1012.25,6.920918265508418,6.709304340258298,-0.2116139252501199
الدمام,ش د 1117,قطعة أرض-تجارى,2017,3,857.0,15,737.338424592773,850.0,3071.0,50.0,1275.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8071,974.5,6.8829501600631655,6.754604099487962,-0.12834606057520315
الدمام,ش د 1117,قطعة أرض-تجارى,2018,1,800.0,19,811.1842148423234,695.0,3066.0,200.0,838.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8073,915.75,6.820834806951435,6.68586094706836,-0.13497385988307542
الدمام,ش د 1117,قطعة أرض-تجارى,2018,2,1612.0,20,896.0689353180954,700.0,3071.0,1543.25,838.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8074,857.0,6.754604099487962,7.385851078125209,0.6312469786372468
الدمام,ش د 1117,قطعة أرض-تجارى,2018,3,2905.0,13,1175.3016306790876,822.0,4172.0,2111.0,838.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8075,915.75,6.820834806951435,7.974532844130228,1.1536980371787928
الدمام,ش د 1117,قطعة أرض-تجارى,2019,1,1000.0,21,767.5362904403004,679.0,3310.0,83.0,1673.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8077,974.5,6.8829501600631655,6.90875477931522,0.025804619252054906
الدمام,ش د 1117,قطعة أرض-تجارى,2020,2,1380.0,10,958.4712596398265,1350.0,3771.0,465.0,1290.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8082,987.25,6.895935702176795,7.2305631534092925,0.3346274512324978
الدمام,ش د 1117,قطعة أرض-تجارى,2020,4,1458.0,12,1105.2855760143868,1440.0,4028.0,714.25,1290.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8084,987.25,6.895935702176795,7.285506548522785,0.3895708463459906
الدمام,ش د 1117,قطعة أرض-تجارى,2022,2,2000.0,10,589.257546031916,1625.0,3557.0,632.25,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8090,1190.0,7.0825485693553,7.601402334583733,0.5188537652284335
الدمام,ش د 1117,قطعة أرض-تجارى,2023,1,2133.0,14,1249.010898781402,1200.0,5000.0,1804.0,2368.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8093,1419.0,7.258412150595307,7.665753431861699,0.40734128126639213
الدمام,ش د 1117,قطعة أرض-سكنى,2016,1,1250.0,129,1381.481492536169,500.0,5034.0,2412.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8065,1478.0,7.2991214627108,7.1316985104669115,-0.16742295224388837
الدمام,ش د 1117,قطعة أرض-سكنى,2016,2,2220.0,135,1232.8896175064597,526.0,5318.0,2354.5,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8066,1250.0,7.1316985104669115,7.7057128238944275,0.574014313427516
الدمام,ش د 1117,قطعة أرض-سكنى,2016,3,1667.0,95,1171.3018422247549,839.0,4698.0,2298.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8067,1735.0,7.459338895220296,7.419380582918692,-0.03995831230160363
الدمام,ش د 1117,قطعة أرض-سكنى,2016,4,1690.5,116,1273.2248580103487,510.0,4778.0,2261.75,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8068,1667.0,7.419380582918692,7.433370988220763,0.01399040530207074
الدمام,ش د 1117,قطعة أرض-سكنى,2017,1,1000.0,171,1269.812112600597,613.0,6222.0,2245.5,1678.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8069,1678.75,7.426400251800259,6.90875477931522,-0.5176454724850386
الدمام,ش د 1117,قطعة أرض-سكنى,2017,2,950.0,212,1184.696833997001,600.0,5688.0,2221.5,1678.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8070,1667.0,7.419380582918692,6.85751406254539,-0.561866520373302
الدمام,ش د 1117,قطعة أرض-سكنى,2017,3,1000.0,135,1186.3116173713493,540.0,4111.0,2284.0,1678.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8071,1458.5,7.2858491902941696,6.90875477931522,-0.37709441097894913
الدمام,ش د 1117,قطعة أرض-سكنى,2017,4,952.0,236,1119.3477009983346,500.0,4297.0,1978.75,1678.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8072,1250.0,7.1316985104669115,6.859614903654202,-0.2720836068127097
الدمام,ش د 1117,قطعة أرض-سكنى,2018,1,977.0,222,1079.7301926406242,528.0,3969.0,1914.25,976.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8073,1125.0,7.026426808699636,6.885509670034818,-0.14091713866481825
الدمام,ش د 1117,قطعة أرض-سكنى,2018,2,1022.5,168,1008.9094422107361,582.0,4883.0,1817.25,976.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8074,1000.0,6.90875477931522,6.930983405101344,0.0222286257861235
الدمام,ش د 1117,قطعة أرض-سكنى,2018,3,2075.0,100,948.0238306257621,522.0,3598.0,1683.0,976.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8075,1000.0,6.90875477931522,7.638198244285779,0.7294434649705588
الدمام,ش د 1117,قطعة أرض-سكنى,2018,4,2132.5,186,862.7786025231566,542.0,3833.0,1653.25,976.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8076,1000.0,6.90875477931522,7.665519102628054,0.7567643233128338
الدمام,ش د 1117,قطعة أرض-سكنى,2019,1,2667.0,75,931.9304579089462,620.0,3546.0,1799.0,1548.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8077,1000.0,6.90875477931522,7.889084407035514,0.9803296277202938
الدمام,ش د 1117,قطعة أرض-سكنى,2019,2,2160.0,52,963.5365107073334,620.0,3838.0,1681.5,1548.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8078,1011.25,6.919930854912271,7.6783263565068856,0.7583955015946149
الدمام,ش د 1117,قطعة أرض-سكنى,2019,3,1401.0,61,1067.7905051280097,653.0,4667.0,1833.0,1548.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8079,1548.75,7.345848906582029,7.2456550675945355,-0.10019383898749368
الدمام,ش د 1117,قطعة أرض-سكنى,2019,4,2606.0,45,1169.0722005509372,792.0,4372.0,2209.0,1548.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8080,1738.0,7.461065514354283,7.865955413933502,0.40488989957921895
الدمام,ش د 1117,قطعة أرض-سكنى,2020,1,1400.0,23,1020.0678153074367,824.0,4060.0,1394.0,2383.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8081,2103.75,7.6519519742177735,7.244941546337007,-0.4070104278807669
الدمام,ش د 1117,قطعة أرض-سكنى,2020,2,2161.0,34,1336.226636089347,885.0,5738.0,2263.25,2383.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8082,2103.75,7.6519519742177735,7.6787889981991535,0.026837023981379993
الدمام,ش د 1117,قطعة أرض-سكنى,2020,3,1666.0,27,745.0259751872438,1146.0,4022.0,972.0,2383.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8083,2146.25,7.671943232646334,7.418780882750794,-0.25316234989553976
الدمام,ش د 1117,قطعة أرض-سكنى,2020,4,1536.0,36,860.5448048248919,808.0,4000.0,130.0,2383.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8084,2146.25,7.671943232646334,7.337587743538596,-0.3343554891077378
